m/z	Intensity
1455.58350	100853.00000
1455.58484	25166.00000
1455.58630	9454.00000
1456.56201	29449.00000
1456.56616	17327.00000
1456.56763	13537.00000
1456.58008	22488.00000
1456.58142	76793.00000
1456.58276	188560.00000
1456.58423	179517.00000
1456.58557	67521.00000
1456.58691	28804.00000
1456.58838	15406.00000
1456.60352	13746.00000
1457.56726	7793.00000
1457.56860	11689.00000
1457.58801	8070.00000
1458.29712	11409.00000
1458.45776	10061.00000
1459.54675	6584.00000
1459.54810	8385.00000
1459.79065	8438.00000
1459.90149	15411.00000
1460.50024	17252.00000
1460.50305	31121.00000
1462.51367	7411.00000
1465.33789	6015.00000
1465.33936	7259.00000
1466.07117	23943.00000
1466.07251	76395.00000
1466.07385	258277.00000
1466.07532	357654.00000
1466.07666	265383.00000
1466.07800	132351.00000
1466.07947	20400.00000
1466.11145	6646.00000
1466.22388	6923.00000
1466.22522	5652.00000
1466.22803	10261.00000
1466.41003	3539.00000
1467.07678	67499.00000
1467.07812	118130.00000
1467.07959	54210.00000
1467.14624	8815.00000
1467.34497	7798.00000
1467.35046	23412.00000
1468.54846	5878.00000
1469.29639	9947.00000
1469.29907	9241.00000
1470.02917	23389.00000
1470.56323	13009.00000
1470.60352	7271.00000
1471.49951	5795.00000
1471.58569	19565.00000
1471.71936	8464.00000
1471.72070	12028.00000
1472.08948	11353.00000
1472.09094	13773.00000
1472.37476	9685.00000
1472.88977	11330.00000
1473.01514	14888.00000
1473.73633	12357.00000
1475.20154	15269.00000
1475.20288	26189.00000
1475.71838	14016.00000
1476.18384	4041.00000
1477.00342	14330.00000
1477.42725	13179.00000
1477.42859	14883.00000
1477.56250	3678.00000
1478.32385	9446.00000
1478.32800	10330.00000
1478.62366	12710.00000
1479.31555	9308.00000
1479.69922	8613.00000
1481.11572	3730.00000
1481.36426	15797.00000
1482.03723	31492.00000
1482.03857	84143.00000
1482.04004	69797.00000
1482.04285	27352.00000
1483.04700	32981.00000
1483.04834	26246.00000
1483.47998	17861.00000
1483.48145	12175.00000
1485.04504	7811.00000
1485.40576	4472.00000
1485.68677	5052.00000
1486.19434	12830.00000
1486.19568	16435.00000
1486.29639	12251.00000
1486.98999	17252.00000
1487.00684	7812.00000
1487.00818	10108.00000
1487.31873	8888.00000
1487.54541	15349.00000
1487.61255	21982.00000
1487.61389	18859.00000
1487.67273	5441.00000
1487.71191	23770.00000
1487.95532	7045.00000
1488.04761	7746.00000
1488.05042	14625.00000
1488.05188	80882.00000
1488.05322	200786.00000
1488.05469	289628.00000
1488.05603	319143.00000
1488.05750	177966.00000
1488.05884	56399.00000
1488.06030	34944.00000
1488.06726	13007.00000
1488.07007	17133.00000
1489.01465	11035.00000
1489.05664	7072.00000
1489.05798	48195.00000
1489.05945	79263.00000
1489.06079	93661.00000
1489.06226	35690.00000
1489.06360	10714.00000
1490.14722	10041.00000
1490.14856	11211.00000
1490.15002	21271.00000
1490.15137	22564.00000
1491.06445	10375.00000
1491.74939	6443.00000
1492.30286	7525.00000
1492.30420	9930.00000
1492.45276	4341.00000
1492.54248	10516.00000
1492.60413	6334.00000
1492.75549	5754.00000
1492.87183	5687.00000
1492.87744	2725.00000
1493.10156	13843.00000
1493.16052	4403.00000
1493.16187	7895.00000
1494.07166	16064.00000
1494.07446	4930.00000
1494.07593	7505.00000
1494.96484	13319.00000
1495.07422	12337.00000
1495.07703	8281.00000
1495.56665	5989.00000
1495.56799	63266.00000
1495.56946	196887.00000
1495.57080	545558.00000
1495.57227	935661.00000
1495.57361	991755.00000
1495.57495	716166.00000
1495.57642	241822.00000
1495.57776	37152.00000
1495.57922	4495.00000
1496.00012	6347.00000
1496.57117	9723.00000
1496.57251	30503.00000
1496.57397	137614.00000
1496.57532	238419.00000
1496.57678	294630.00000
1496.57812	239957.00000
1496.57959	130652.00000
1496.58093	11465.00000
1496.78577	5845.00000
1496.83630	5907.00000
1496.83777	9670.00000
1497.23352	17842.00000
1497.57458	24934.00000
1497.57593	32281.00000
1497.57739	45870.00000
1497.57874	49807.00000
1497.97607	15936.00000
1498.01953	13378.00000
1498.36353	15160.00000
1498.38318	4425.00000
1498.38464	3394.00000
1498.78052	7825.00000
1498.78198	7814.00000
1499.12744	8623.00000
1499.52063	19681.00000
1499.52209	12665.00000
1501.07178	18870.00000
1501.33594	5996.00000
1501.57349	15793.00000
1503.25354	13848.00000
1503.64880	20284.00000
1504.02576	13032.00000
1504.02856	9183.00000
1504.02991	11022.00000
1504.03137	9028.00000
1504.03271	6092.00000
1504.27612	14450.00000
1505.02747	22956.00000
1505.02881	30411.00000
1505.18787	5260.00000
1505.90002	3921.00000
1506.56165	12808.00000
1506.58557	5745.00000
1506.58704	123311.00000
1506.58838	167318.00000
1506.58984	124519.00000
1506.59119	44441.00000
1506.59265	20214.00000
1507.58813	22963.00000
1507.58960	42225.00000
1507.59094	108598.00000
1507.59241	75000.00000
1507.59375	43193.00000
1508.04309	11712.00000
1508.19800	7404.00000
1508.51917	3071.00000
1508.59387	5691.00000
1508.59534	43478.00000
1508.59668	27084.00000
1508.59814	99553.00000
1508.59949	294722.00000
1508.60095	640593.00000
1508.60229	1106805.00000
1508.60376	1520570.00000
1508.60510	1178844.00000
1508.60657	823253.00000
1508.60791	257152.00000
1508.60938	54437.00000
1508.61084	5196.00000
1508.94324	7386.00000
1509.58447	6281.00000
1509.58582	17293.00000
1509.58728	20349.00000
1509.58862	22855.00000
1509.59009	11674.00000
1509.60132	22128.00000
1509.60278	85991.00000
1509.60413	223043.00000
1509.60559	476961.00000
1509.60693	672678.00000
1509.60840	507113.00000
1509.60986	373777.00000
1509.61121	152939.00000
1509.61267	68612.00000
1510.57104	5170.00000
1510.58948	10031.00000
1510.60779	18216.00000
1510.60913	26627.00000
1510.61060	21297.00000
1510.61194	20968.00000
1510.71777	8098.00000
1511.02368	11311.00000
1511.57361	13728.00000
1512.56372	5695.00000
1512.68933	9168.00000
1513.42151	15670.00000
1513.42297	13208.00000
1513.57678	51703.00000
1513.57812	285644.00000
1513.57959	637485.00000
1513.58093	1157377.00000
1513.58240	1525838.00000
1513.58386	1471191.00000
1513.58521	1005493.00000
1513.58667	442562.00000
1513.58801	131172.00000
1513.58948	8194.00000
1513.68823	15333.00000
1513.68970	11148.00000
1514.00439	5130.00000
1514.04956	8969.00000
1514.12573	5619.00000
1514.12854	9199.00000
1514.23730	8123.00000
1514.52100	3753.00000
1514.57886	6584.00000
1514.58020	32027.00000
1514.58167	50050.00000
1514.58313	350432.00000
1514.58447	643391.00000
1514.58594	809177.00000
1514.58728	563521.00000
1514.58875	398236.00000
1514.59009	147369.00000
1514.59155	15806.00000
1514.59290	15896.00000
1515.58545	12836.00000
1515.58826	3803.00000
1515.58972	12181.00000
1515.59119	21424.00000
1515.59253	26741.00000
1515.59399	31422.00000
1516.53735	10280.00000
1516.53882	17443.00000
1517.45850	10440.00000
1517.56018	6123.00000
1517.93469	8159.00000
1518.14807	8455.00000
1518.32056	6997.00000
1518.32190	7076.00000
1518.32336	7139.00000
1518.53540	4471.00000
1518.55798	6593.00000
1518.99902	17463.00000
1519.00037	17076.00000
1519.05981	6558.00000
1519.06116	8897.00000
1520.66187	3314.00000
1520.66479	4982.00000
1520.66614	4947.00000
1520.66895	13314.00000
1520.77930	12368.00000
1521.10327	17106.00000
1521.54749	5061.00000
1521.75403	12228.00000
1521.90259	26143.00000
1522.57910	5378.00000
1522.58337	8820.00000
1522.83667	9379.00000
1523.25427	13950.00000
1523.25708	5471.00000
1523.45813	13476.00000
1523.50488	3058.00000
1523.52039	6272.00000
1523.56152	12173.00000
1523.77673	12588.00000
1523.78235	3867.00000
1524.58948	4766.00000
1524.59094	57261.00000
1524.59241	209440.00000
1524.59375	822959.00000
1524.59521	1632780.00000
1524.59656	2265220.00000
1524.59802	2437695.00000
1524.59949	2216748.00000
1524.60083	1510534.00000
1524.60229	715393.00000
1524.60364	185098.00000
1524.60510	48261.00000
1525.12354	6819.00000
1525.44360	15621.00000
1525.59521	68132.00000
1525.59668	251740.00000
1525.59802	609490.00000
1525.59949	1234799.00000
1525.60095	1483379.00000
1525.60229	1344799.00000
1525.60376	939808.00000
1525.60522	480363.00000
1525.60657	76143.00000
1525.60803	9747.00000
1526.59985	6827.00000
1526.60132	51538.00000
1526.60266	187707.00000
1526.60413	431225.00000
1526.60559	756267.00000
1526.60693	1229407.00000
1526.60840	2194442.00000
1526.60974	2997626.00000
1526.61121	4096808.00000
1526.61267	4867708.00000
1526.61401	5278400.00000
1526.61548	4625516.00000
1526.61694	3349489.00000
1526.61829	1780614.00000
1526.61975	619766.00000
1526.62109	108676.00000
1527.16113	3967.00000
1527.59204	10451.00000
1527.59351	14602.00000
1527.59778	7502.00000
1527.59912	9824.00000
1527.60339	7368.00000
1527.60486	17952.00000
1527.60620	53746.00000
1527.60767	146912.00000
1527.60913	449831.00000
1527.61047	1070690.00000
1527.61194	1916649.00000
1527.61340	2573982.00000
1527.61475	3407119.00000
1527.61621	3928641.00000
1527.61755	4142641.00000
1527.61902	3486991.00000
1527.62048	2590186.00000
1527.62183	1207907.00000
1527.62329	352362.00000
1527.62463	55947.00000
1527.67151	5597.00000
1528.09961	7046.00000
1528.57605	17101.00000
1528.57751	18851.00000
1528.57898	15093.00000
1528.58032	26787.00000
1528.58179	47198.00000
1528.58313	34616.00000
1528.58459	20828.00000
1528.59595	8537.00000
1528.59741	6681.00000
1528.61157	16483.00000
1528.61292	59288.00000
1528.61438	211714.00000
1528.61584	470510.00000
1528.61719	798526.00000
1528.61865	1111696.00000
1528.62012	1233995.00000
1528.62146	1063357.00000
1528.62292	653376.00000
1528.62427	167756.00000
1528.62573	9829.00000
1528.64417	5399.00000
1529.49805	8936.00000
1529.58459	7488.00000
1529.61719	6083.00000
1529.61865	5437.00000
1529.62000	10489.00000
1529.62146	5362.00000
1529.62280	3282.00000
1531.36682	15441.00000
1531.67627	9559.00000
1532.50403	7718.00000
1532.54944	21814.00000
1533.01379	8153.00000
1533.42712	10280.00000
1533.58899	4928.00000
1534.53662	12570.00000
1534.57214	6011.00000
1534.57349	111282.00000
1534.57495	889046.00000
1534.57642	2054539.00000
1534.57776	3396064.00000
1534.57922	4536776.00000
1534.58069	6026745.00000
1534.58203	6332273.00000
1534.58350	6068044.00000
1534.58484	4618072.00000
1534.58630	3032185.00000
1534.58777	1372455.00000
1534.58911	426078.00000
1534.59058	54387.00000
1535.55981	86304.00000
1535.56116	496020.00000
1535.56262	1097689.00000
1535.56409	1784362.00000
1535.56543	2120143.00000
1535.56689	1984664.00000
1535.56836	1424638.00000
1535.56970	680064.00000
1535.57117	143423.00000
1535.57263	43434.00000
1535.57544	87276.00000
1535.57690	403711.00000
1535.57825	1186225.00000
1535.57971	2152636.00000
1535.58105	3241798.00000
1535.58252	3990781.00000
1535.58398	5047301.00000
1535.58533	5279821.00000
1535.58679	4888427.00000
1535.58826	3662951.00000
1535.58960	2254716.00000
1535.59106	1004068.00000
1535.59253	158782.00000
1535.59387	21050.00000
1536.45251	7933.00000
1536.56348	34447.00000
1536.56482	243620.00000
1536.56628	735436.00000
1536.56775	1151586.00000
1536.56909	1324418.00000
1536.57056	1067229.00000
1536.57190	579707.00000
1536.57336	212930.00000
1536.57483	26022.00000
1536.58044	50154.00000
1536.58191	272386.00000
1536.58337	724500.00000
1536.58472	1291333.00000
1536.58618	1854382.00000
1536.58765	2193052.00000
1536.58899	2018706.00000
1536.59045	1471596.00000
1536.59192	745253.00000
1536.59326	245450.00000
1536.59473	31751.00000
1536.59607	4303.00000
1536.64307	19897.00000
1537.06116	17140.00000
1537.06250	16517.00000
1537.19482	4090.00000
1537.55029	6857.00000
1537.55176	14820.00000
1537.56738	22866.00000
1537.56885	16404.00000
1537.57019	72630.00000
1537.57166	150119.00000
1537.57312	97516.00000
1537.57446	49307.00000
1537.57593	28180.00000
1537.57739	11965.00000
1537.57874	27458.00000
1537.58020	15149.00000
1537.58167	17815.00000
1537.58301	43660.00000
1537.58447	32754.00000
1537.58594	11782.00000
1537.58728	37192.00000
1537.58875	48935.00000
1537.59021	67699.00000
1537.59155	43539.00000
1537.59302	12966.00000
1537.59436	10055.00000
1538.15625	13549.00000
1538.53613	7056.00000
1538.57312	7090.00000
1538.57458	9380.00000
1538.57593	18286.00000
1538.57886	19562.00000
1538.62866	12928.00000
1538.69543	10851.00000
1539.58203	14375.00000
1540.58838	12440.00000
1540.58984	42828.00000
1540.59119	50431.00000
1540.59265	94204.00000
1540.59412	34311.00000
1540.59546	7487.00000
1540.99707	5691.00000
1541.59656	13632.00000
1541.59790	10458.00000
1541.60083	10580.00000
1541.60217	9355.00000
1541.90271	22899.00000
1541.96545	10910.00000
1542.05225	11080.00000
1542.05518	10948.00000
1542.35278	19324.00000
1542.62354	11637.00000
1542.62488	7501.00000
1543.16772	11310.00000
1543.16919	11496.00000
1543.17065	13646.00000
1543.17200	12995.00000
1543.54248	18085.00000
1543.60376	3167.00000
1543.60522	6050.00000
1543.60669	17230.00000
1543.60803	15085.00000
1544.20667	6568.00000
1544.20813	8611.00000
1544.83386	5977.00000
1545.40137	14350.00000
1545.55676	11745.00000
1547.02441	7822.00000
1547.64795	10349.00000
1547.64941	10686.00000
1547.65076	13247.00000
1547.68079	15700.00000
1547.68225	16519.00000
1547.68359	11962.00000
1547.73499	5944.00000
1547.73645	5896.00000
1547.81494	12099.00000
1547.81775	11951.00000
1547.81921	12736.00000
1547.95044	10850.00000
1548.08032	5116.00000
1548.09314	7588.00000
1548.44141	9450.00000
1548.44434	9580.00000
1548.58850	11037.00000
1548.58984	4919.00000
1548.59277	69040.00000
1548.59412	26121.00000
1548.59558	61518.00000
1548.59705	19432.00000
1548.59839	10516.00000
1548.65125	11183.00000
1548.65271	22100.00000
1549.34790	8778.00000
1549.59485	7739.00000
1549.59631	21854.00000
1549.59778	9303.00000
1549.59924	20712.00000
1550.56165	7324.00000
1551.06311	22188.00000
1551.71167	5860.00000
1551.93738	10043.00000
1552.29041	8912.00000
1552.56189	6753.00000
1552.56335	7575.00000
1552.57617	10211.00000
1552.57764	78761.00000
1552.57910	850926.00000
1552.58057	2393635.00000
1552.58191	4471081.00000
1552.58337	7469940.00000
1552.58484	13653950.00000
1552.58618	22258241.00000
1552.58765	38602013.00000
1552.58911	59609605.00000
1552.59058	84852608.00000
1552.59192	89320396.00000
1552.59338	78392277.00000
1552.59485	51840170.00000
1552.59619	30533240.00000
1552.59766	15281580.00000
1552.59912	7909613.00000
1552.60059	4297872.00000
1552.60193	2637192.00000
1552.60339	1502564.00000
1552.60486	735411.00000
1552.60620	319610.00000
1552.60767	182297.00000
1552.60913	54729.00000
1552.61047	4775.00000
1552.61194	17804.00000
1552.61340	22034.00000
1552.61487	16550.00000
1552.61621	8021.00000
1552.61768	12873.00000
1552.62048	15525.00000
1552.62195	12628.00000
1553.14368	6531.00000
1553.14514	13446.00000
1553.14648	18213.00000
1553.56677	40239.00000
1553.56824	517173.00000
1553.56970	1336883.00000
1553.57117	2717978.00000
1553.57251	3685391.00000
1553.57397	4883133.00000
1553.57544	5256877.00000
1553.57678	5230308.00000
1553.57825	4227202.00000
1553.57971	3287531.00000
1553.58118	2711778.00000
1553.58252	3078566.00000
1553.58398	4051330.00000
1553.58545	6671142.00000
1553.58679	10154945.00000
1553.58826	15940945.00000
1553.58972	21961347.00000
1553.59119	33718626.00000
1553.59253	47979931.00000
1553.59399	63705889.00000
1553.59546	65129484.00000
1553.59680	55979065.00000
1553.59827	36983488.00000
1553.59973	21941816.00000
1553.60120	10885432.00000
1553.60254	5881585.00000
1553.60400	3274395.00000
1553.60547	1606658.00000
1553.60681	709326.00000
1553.60828	290202.00000
1553.60974	111364.00000
1553.61121	46111.00000
1553.61255	4932.00000
1553.62549	8609.00000
1553.62683	14539.00000
1553.98291	6618.00000
1554.49487	7306.00000
1554.56775	16551.00000
1554.56921	44018.00000
1554.57056	174559.00000
1554.57202	709025.00000
1554.57349	1460837.00000
1554.57495	2564226.00000
1554.57629	3278727.00000
1554.57776	4091870.00000
1554.57922	4196780.00000
1554.58057	3989331.00000
1554.58203	3044890.00000
1554.58350	2513900.00000
1554.58496	2286895.00000
1554.58630	2789601.00000
1554.58777	3791742.00000
1554.58923	5674969.00000
1554.59070	7854141.00000
1554.59204	11343032.00000
1554.59351	14506549.00000
1554.59497	19581638.00000
1554.59631	23640395.00000
1554.59778	27336697.00000
1554.59924	24565350.00000
1554.60071	19154504.00000
1554.60205	12290781.00000
1554.60352	7736784.00000
1554.60498	4416734.00000
1554.60632	2567462.00000
1554.60779	1081587.00000
1554.60925	281893.00000
1554.61072	37260.00000
1554.61206	15645.00000
1554.61353	6653.00000
1555.57324	16911.00000
1555.57471	77242.00000
1555.57617	203291.00000
1555.57764	651704.00000
1555.57898	1264043.00000
1555.58044	1849391.00000
1555.58191	2239981.00000
1555.58325	2197604.00000
1555.58472	2092189.00000
1555.58618	1963606.00000
1555.58765	2545353.00000
1555.58899	3218257.00000
1555.59045	4110685.00000
1555.59192	4562630.00000
1555.59338	5266755.00000
1555.59473	5605048.00000
1555.59619	6590002.00000
1555.59766	7282045.00000
1555.59900	8546528.00000
1555.60046	8745636.00000
1555.60193	8510312.00000
1555.60339	6824110.00000
1555.60474	5214869.00000
1555.60620	3382002.00000
1555.60767	1815240.00000
1555.60901	663891.00000
1555.61047	131441.00000
1555.79785	8919.00000
1555.89233	14726.00000
1555.91382	9582.00000
1556.18140	7844.00000
1556.51331	11743.00000
1556.53625	8709.00000
1556.55908	49815.00000
1556.56055	33067.00000
1556.56201	149316.00000
1556.56348	81142.00000
1556.56482	80647.00000
1556.56628	18209.00000
1556.57910	9454.00000
1556.58057	33398.00000
1556.58203	84300.00000
1556.58350	226967.00000
1556.58484	324666.00000
1556.58630	505866.00000
1556.58777	632691.00000
1556.58923	898517.00000
1556.59058	1221672.00000
1556.59204	1764298.00000
1556.59351	2250987.00000
1556.59485	2906104.00000
1556.59631	2803427.00000
1556.59778	2848250.00000
1556.59924	2786766.00000
1556.60059	3009045.00000
1556.60205	2943367.00000
1556.60352	3062563.00000
1556.60498	2646910.00000
1556.60632	2022719.00000
1556.60779	1073333.00000
1556.60925	433396.00000
1556.61060	67389.00000
1556.61206	6166.00000
1557.54529	36481.00000
1557.54675	12559.00000
1557.54810	16445.00000
1557.56531	12212.00000
1557.56677	9558.00000
1557.58679	9369.00000
1557.58826	6702.00000
1557.58960	46671.00000
1557.59106	66459.00000
1557.59253	124171.00000
1557.59399	146579.00000
1557.59534	234625.00000
1557.59680	291360.00000
1557.59827	279194.00000
1557.59961	214511.00000
1557.60107	144592.00000
1557.60254	86071.00000
1557.60400	89604.00000
1557.60535	62632.00000
1557.60681	95119.00000
1557.60974	8164.00000
1557.73853	14932.00000
1557.90320	4276.00000
1558.17090	13654.00000
1558.40002	6926.00000
1558.59900	4532.00000
1559.02295	10474.00000
1561.44568	4738.00000
1561.51880	8852.00000
1561.53601	7606.00000
1565.47144	12218.00000
1565.78870	7031.00000
1565.79016	10304.00000
1566.60254	76538.00000
1566.60400	241990.00000
1566.60547	479513.00000
1566.60693	362350.00000
1566.60828	278564.00000
1566.60974	70052.00000
1566.61121	8439.00000
1567.22144	14887.00000
1567.60486	22486.00000
1567.60620	53684.00000
1567.60767	110199.00000
1567.60913	125382.00000
1567.61060	184165.00000
1567.61206	108364.00000
1567.61340	23700.00000
1567.61487	10719.00000
1568.58154	97106.00000
1568.58301	238974.00000
1568.58435	415079.00000
1568.58582	426753.00000
1568.58728	383039.00000
1568.58875	143399.00000
1568.59021	9876.00000
1568.61462	3866.00000
1568.61597	4147.00000
1568.61743	5695.00000
1568.79272	12983.00000
1569.57288	11498.00000
1569.58435	6977.00000
1569.58582	62880.00000
1569.58728	166252.00000
1569.58875	204152.00000
1569.59021	252427.00000
1569.59155	102671.00000
1569.59302	27531.00000
1569.59448	4926.00000
1570.14917	13802.00000
1570.15063	7345.00000
1570.57324	16847.00000
1570.57471	7133.00000
1570.57605	6863.00000
1570.58044	5837.00000
1570.58191	8322.00000
1570.58325	9617.00000
1570.58472	44499.00000
1570.58618	253599.00000
1570.58765	1253704.00000
1570.58899	2771766.00000
1570.59045	5687095.00000
1570.59192	11284933.00000
1570.59338	24517183.00000
1570.59485	44513468.00000
1570.59619	85645449.00000
1570.59766	140316516.00000
1570.59912	223263924.00000
1570.60059	268265244.00000
1570.60193	270321120.00000
1570.60339	206245862.00000
1570.60486	137434784.00000
1570.60632	75020887.00000
1570.60779	39067463.00000
1570.60913	17419655.00000
1570.61060	8760003.00000
1570.61206	4800112.00000
1570.61353	3317507.00000
1570.61487	2444393.00000
1570.61633	2018730.00000
1570.61780	1577943.00000
1570.61926	1391444.00000
1570.62073	1076665.00000
1570.62207	889186.00000
1570.62354	731803.00000
1570.62500	566138.00000
1570.62646	369169.00000
1570.62781	252780.00000
1570.62927	231700.00000
1570.63074	179216.00000
1570.63220	138047.00000
1570.63354	98255.00000
1570.63501	46578.00000
1570.63647	40979.00000
1570.63794	65427.00000
1570.63940	21353.00000
1570.64075	12088.00000
1570.64221	9585.00000
1570.64368	19062.00000
1570.64514	6614.00000
1570.64795	5869.00000
1570.65088	5774.00000
1571.57385	12329.00000
1571.57532	4884.00000
1571.57678	22803.00000
1571.57812	224241.00000
1571.57959	748615.00000
1571.58105	1537735.00000
1571.58252	2504898.00000
1571.58398	3065579.00000
1571.58533	3445602.00000
1571.58679	3293573.00000
1571.58826	3262992.00000
1571.58972	3350421.00000
1571.59106	4305079.00000
1571.59253	6216971.00000
1571.59399	11369227.00000
1571.59546	19586310.00000
1571.59692	34990405.00000
1571.59827	51777732.00000
1571.59973	80964408.00000
1571.60120	116864401.00000
1571.60266	171209390.00000
1571.60400	200332534.00000
1571.60547	196071720.00000
1571.60693	144829143.00000
1571.60840	93792833.00000
1571.60986	49443514.00000
1571.61121	25179000.00000
1571.61267	11932492.00000
1571.61414	6581228.00000
1571.61560	3924690.00000
1571.61707	2836191.00000
1571.61841	1987799.00000
1571.61987	1513115.00000
1571.62134	1127499.00000
1571.62280	840036.00000
1571.62415	552454.00000
1571.62561	339962.00000
1571.62708	208552.00000
1571.62854	215764.00000
1571.63000	120453.00000
1571.63135	96697.00000
1571.63281	42782.00000
1571.63428	63800.00000
1571.63574	46970.00000
1571.63855	28503.00000
1571.64001	5203.00000
1571.64148	9991.00000
1571.64575	13996.00000
1571.64722	21825.00000
1571.64868	21799.00000
1571.65442	3570.00000
1572.57910	16377.00000
1572.58057	26533.00000
1572.58203	161998.00000
1572.58350	726118.00000
1572.58484	1503077.00000
1572.58630	2216743.00000
1572.58777	2618077.00000
1572.58923	2955214.00000
1572.59070	2924893.00000
1572.59204	3017585.00000
1572.59351	3279309.00000
1572.59497	4412462.00000
1572.59644	6173877.00000
1572.59778	10150775.00000
1572.59924	15642579.00000
1572.60071	24649325.00000
1572.60217	33149041.00000
1572.60364	46482257.00000
1572.60498	60463098.00000
1572.60645	76433606.00000
1572.60791	76287537.00000
1572.60938	66365853.00000
1572.61084	45083689.00000
1572.61218	27946029.00000
1572.61365	14753736.00000
1572.61511	7960593.00000
1572.61658	4437395.00000
1572.61792	2679968.00000
1572.61938	1276855.00000
1572.62085	732794.00000
1572.62231	361782.00000
1572.62378	122289.00000
1572.62512	33070.00000
1572.62659	30742.00000
1572.62805	27990.00000
1572.62952	16384.00000
1572.63098	6516.00000
1573.09412	4145.00000
1573.09558	3797.00000
1573.17468	13055.00000
1573.19775	11541.00000
1573.21643	10242.00000
1573.25525	14640.00000
1573.39624	8888.00000
1573.40918	6987.00000
1573.58472	11463.00000
1573.58618	90649.00000
1573.58765	110584.00000
1573.58899	212982.00000
1573.59045	465406.00000
1573.59192	629602.00000
1573.59338	899188.00000
1573.59485	1060911.00000
1573.59619	1819496.00000
1573.59766	2540055.00000
1573.59912	3667873.00000
1573.60059	4786351.00000
1573.60205	7075539.00000
1573.60339	9191233.00000
1573.60486	12398938.00000
1573.60632	15242102.00000
1573.60779	19711376.00000
1573.60925	22114392.00000
1573.61060	23409842.00000
1573.61206	19744114.00000
1573.61353	15310073.00000
1573.61499	9826593.00000
1573.61633	6034955.00000
1573.61780	3584706.00000
1573.61926	1906016.00000
1573.62073	732703.00000
1573.62219	163411.00000
1573.62354	14504.00000
1573.76892	9629.00000
1573.77039	18468.00000
1573.77173	16670.00000
1573.85242	17105.00000
1573.96460	17794.00000
1574.00061	12563.00000
1574.01501	7168.00000
1574.01636	15167.00000
1574.01782	13311.00000
1574.06396	7442.00000
1574.07690	12044.00000
1574.08118	29658.00000
1574.08264	22240.00000
1574.08411	12955.00000
1574.08545	15355.00000
1574.10278	30187.00000
1574.13440	18415.00000
1574.16174	18981.00000
1574.16467	20967.00000
1574.16614	12286.00000
1574.19348	9095.00000
1574.20496	21440.00000
1574.21069	6837.00000
1574.21216	10997.00000
1574.21362	10428.00000
1574.23511	16647.00000
1574.26111	6281.00000
1574.26245	6114.00000
1574.35168	7025.00000
1574.47986	5461.00000
1574.56335	264868.00000
1574.56470	1021024.00000
1574.56616	2464462.00000
1574.56763	3554004.00000
1574.56909	5082262.00000
1574.57056	6489104.00000
1574.57190	7680503.00000
1574.57336	7148708.00000
1574.57483	5892861.00000
1574.57629	4113414.00000
1574.57764	2657037.00000
1574.57910	999187.00000
1574.58057	202577.00000
1574.58203	15005.00000
1574.59070	9497.00000
1574.59204	24493.00000
1574.59351	15877.00000
1574.59497	7273.00000
1574.59644	21262.00000
1574.59790	72957.00000
1574.59924	110493.00000
1574.60071	417419.00000
1574.60217	1260059.00000
1574.60364	2335136.00000
1574.60498	3107049.00000
1574.60645	4039062.00000
1574.60791	4717910.00000
1574.60938	5657078.00000
1574.61084	6262960.00000
1574.61218	7031523.00000
1574.61365	6595727.00000
1574.61511	5931581.00000
1574.61658	4638231.00000
1574.61804	3368777.00000
1574.61938	1914111.00000
1574.62085	862863.00000
1574.62231	117393.00000
1574.72742	6546.00000
1574.72888	7356.00000
1574.73315	13088.00000
1574.73462	17437.00000
1574.73596	16988.00000
1574.73889	11946.00000
1574.74036	12092.00000
1574.82666	8698.00000
1574.82812	10670.00000
1574.96350	19186.00000
1574.96631	7286.00000
1574.97498	13061.00000
1574.97644	12710.00000
1574.99365	9023.00000
1575.23413	7561.00000
1575.23547	14888.00000
1575.50330	6183.00000
1575.55078	27300.00000
1575.55225	131668.00000
1575.55371	351009.00000
1575.55518	511864.00000
1575.55652	597046.00000
1575.55798	386127.00000
1575.55945	174034.00000
1575.56091	15387.00000
1575.56238	19555.00000
1575.56372	17802.00000
1575.56519	88929.00000
1575.56665	459299.00000
1575.56812	1409272.00000
1575.56958	2285630.00000
1575.57092	3234773.00000
1575.57239	4116381.00000
1575.57385	5284373.00000
1575.57532	5777222.00000
1575.57678	5858152.00000
1575.57812	4689254.00000
1575.57959	3492219.00000
1575.58105	1978991.00000
1575.58252	525081.00000
1575.58398	75185.00000
1575.60413	9778.00000
1575.60547	14394.00000
1575.60693	84036.00000
1575.60840	297495.00000
1575.60986	614675.00000
1575.61133	1073800.00000
1575.61267	1356917.00000
1575.61414	1593530.00000
1575.61560	1541314.00000
1575.61707	1203359.00000
1575.61853	726887.00000
1575.61987	299143.00000
1575.62134	41362.00000
1575.80139	6748.00000
1575.82581	12204.00000
1575.84888	11733.00000
1576.11377	10276.00000
1576.43640	6986.00000
1576.55444	8827.00000
1576.55591	63421.00000
1576.55737	107566.00000
1576.55884	203364.00000
1576.56018	189819.00000
1576.56165	97069.00000
1576.56311	22274.00000
1576.56885	22429.00000
1576.57031	170114.00000
1576.57178	422107.00000
1576.57324	1031433.00000
1576.57458	1762813.00000
1576.57605	2490866.00000
1576.57751	2937751.00000
1576.57898	3023093.00000
1576.58044	2275935.00000
