m/z	Intensity
550.15015	1672342.00000
550.15100	2462669.00000
550.15186	2783937.00000
550.15271	2709831.00000
550.15356	1763598.00000
550.15442	1006298.00000
550.15527	472121.00000
550.15607	140007.00000
551.15112	14372.00000
551.15198	295511.00000
551.15277	482776.00000
551.15363	664650.00000
551.15448	826997.00000
551.15533	1009626.00000
551.15619	815202.00000
551.15704	608744.00000
551.15790	351744.00000
551.15875	109882.00000
552.15723	24402.00000
552.16577	17728.00000
552.16663	23943.00000
552.16748	27151.00000
552.17255	7003.00000
555.74786	16121.00000
556.43732	8083.00000
557.25299	3736.00000
558.09497	7128.00000
558.09668	12264.00000
559.14343	13879.00000
559.79205	3769.00000
559.79376	5702.00000
560.18604	5945.00000
561.10760	18590.00000
561.10846	131642.00000
561.10931	219813.00000
561.11017	330251.00000
561.11102	414436.00000
561.11188	534560.00000
561.11273	475836.00000
561.11359	398647.00000
561.11444	160990.00000
561.11530	30048.00000
562.02039	10142.00000
562.09180	13000.00000
562.09265	82735.00000
562.09351	119613.00000
562.09436	111656.00000
562.09521	119037.00000
562.11414	142928.00000
562.11499	209003.00000
562.11584	418779.00000
562.11670	540412.00000
562.11761	821716.00000
562.11847	981464.00000
562.11932	1402158.00000
562.12018	1567658.00000
562.12103	1419020.00000
562.12189	801448.00000
562.12274	513179.00000
562.12360	230038.00000
562.12445	11684.00000
562.20013	16376.00000
562.20099	37521.00000
562.20184	34587.00000
562.20270	24188.00000
562.20361	9752.00000
562.20447	6368.00000
563.11902	46854.00000
563.11987	93872.00000
563.12073	225555.00000
563.12164	271798.00000
563.12250	490759.00000
563.12335	481338.00000
563.12421	515006.00000
563.12506	344453.00000
563.12592	274647.00000
563.12677	182323.00000
563.12762	89693.00000
564.21527	5888.00000
564.21613	7509.00000
564.21698	8929.00000
564.21790	8283.00000
564.21875	5096.00000
564.21960	6626.00000
566.11664	18316.00000
566.11749	23605.00000
566.11835	75822.00000
566.11926	205240.00000
566.12012	531885.00000
566.12097	663385.00000
566.12183	666120.00000
566.12268	292793.00000
566.12354	157180.00000
566.12439	17150.00000
566.14343	4399.00000
566.14771	8139.00000
566.14856	5853.00000
566.24695	19193.00000
566.24786	18521.00000
567.33246	5575.00000
568.10938	23442.00000
568.11023	65950.00000
568.11115	78784.00000
568.11200	89599.00000
568.11285	74233.00000
568.11371	37649.00000
568.13190	94849.00000
568.13275	696155.00000
568.13361	1062212.00000
568.13446	1594619.00000
568.13531	2031570.00000
568.13617	3042027.00000
568.13708	3583181.00000
568.13794	3548043.00000
568.13879	2228631.00000
568.13965	1392728.00000
568.14050	713185.00000
568.14136	189022.00000
568.15692	33600.00000
568.15784	120564.00000
568.15869	450862.00000
568.15955	856558.00000
568.16040	1508360.00000
568.16125	1987545.00000
568.16211	3027804.00000
568.16302	3519566.00000
568.16388	3461277.00000
568.16473	2320338.00000
568.16559	1477291.00000
568.16644	713139.00000
568.16730	206446.00000
568.25549	19395.00000
568.61005	7694.00000
569.13605	16799.00000
569.13690	192131.00000
569.13782	574294.00000
569.13867	763045.00000
569.13953	1118386.00000
569.14038	1319295.00000
569.14124	1286013.00000
569.14215	944247.00000
569.14301	534584.00000
569.14386	109089.00000
569.16205	12614.00000
569.16290	188542.00000
569.16376	508834.00000
569.16461	770925.00000
569.16547	1076319.00000
569.16638	1158616.00000
569.16724	1217095.00000
569.16809	825214.00000
569.16895	606249.00000
569.16980	100935.00000
569.75323	14677.00000
569.75409	19004.00000
570.11255	27051.00000
570.15240	22210.00000
570.15326	27028.00000
570.16797	14122.00000
570.16888	13361.00000
570.16974	6595.00000
572.13226	19402.00000
572.13312	154190.00000
572.13403	258979.00000
572.13489	66161.00000
572.13574	28503.00000
573.13043	11739.00000
574.05737	7610.00000
574.05823	18828.00000
574.05908	24433.00000
575.08765	5617.00000
575.08850	9063.00000
575.08942	13535.00000
575.09027	8867.00000
575.10242	9811.00000
575.10333	21141.00000
575.10419	35413.00000
575.10504	53274.00000
575.10590	60787.00000
575.10681	53798.00000
575.10767	29067.00000
575.10852	14513.00000
575.83771	5350.00000
576.10577	17361.00000
576.10669	12465.00000
576.10754	13611.00000
577.04297	40260.00000
577.07953	10606.00000
577.08044	15665.00000
577.08130	52630.00000
577.08215	72544.00000
577.08301	90116.00000
577.08392	102622.00000
577.08478	162653.00000
577.08563	143398.00000
577.08655	104393.00000
577.08740	62242.00000
577.08826	45510.00000
577.08911	5996.00000
578.08466	7457.00000
578.08551	5267.00000
578.08636	24875.00000
578.08728	41258.00000
578.08813	45211.00000
578.08899	59178.00000
578.08984	35469.00000
578.09076	69450.00000
578.09161	51195.00000
578.09247	52978.00000
578.09338	25832.00000
578.09424	21012.00000
578.09509	7905.00000
578.49982	17759.00000
579.09235	13050.00000
579.12115	5611.00000
579.12201	7392.00000
579.12292	9029.00000
579.19360	11048.00000
579.23199	5053.00000
580.51514	21160.00000
580.51599	30437.00000
580.51685	29044.00000
580.51770	13526.00000
584.07483	10051.00000
584.07660	17864.00000
584.10022	175330.00000
584.10114	318620.00000
584.10199	409616.00000
584.10284	466612.00000
584.10376	334179.00000
584.10461	228006.00000
584.10547	71114.00000
584.10638	20959.00000
584.10901	20762.00000
584.10986	22377.00000
584.11078	102147.00000
584.11163	112190.00000
584.11249	131248.00000
584.11340	56597.00000
585.09125	5312.00000
585.10443	15546.00000
585.10614	17861.00000
585.11316	27419.00000
585.11407	30726.00000
585.11493	35712.00000
588.01215	5990.00000
588.10272	32391.00000
588.10358	37231.00000
588.10449	32405.00000
588.10535	21051.00000
588.12732	85143.00000
588.12823	376570.00000
588.12909	605146.00000
588.13000	859605.00000
588.13086	614374.00000
588.13177	313897.00000
588.13263	42445.00000
588.93164	5080.00000
589.10327	23123.00000
589.10413	104046.00000
589.10504	206888.00000
589.10590	332689.00000
589.10681	524482.00000
589.10767	574503.00000
589.10858	677819.00000
589.10944	456916.00000
589.11029	305087.00000
589.11121	121544.00000
589.11206	37812.00000
589.13232	4218.00000
589.13318	42245.00000
590.10822	22957.00000
590.10907	51247.00000
590.10999	84601.00000
590.11084	98894.00000
590.11176	60400.00000
590.11261	124512.00000
590.11346	118420.00000
590.11438	183176.00000
590.11523	97229.00000
590.11615	152557.00000
590.11700	303607.00000
590.11792	656722.00000
590.11877	918779.00000
590.11963	1210668.00000
590.12054	1062345.00000
590.12140	834266.00000
590.12231	342397.00000
590.12317	84992.00000
590.12408	8620.00000
590.13995	79909.00000
590.14081	430556.00000
590.14166	785249.00000
590.14258	1478456.00000
590.14343	1978942.00000
590.14435	3104290.00000
590.14520	3983382.00000
590.14612	4742262.00000
590.14697	3683028.00000
590.14783	2505749.00000
590.14874	1352607.00000
590.14960	783725.00000
590.15051	219036.00000
590.15137	25854.00000
591.12103	16437.00000
591.12195	65931.00000
591.12280	83410.00000
591.12372	77013.00000
591.12457	65115.00000
591.12543	11009.00000
591.14398	26419.00000
591.14484	140001.00000
591.14575	596526.00000
591.14661	797395.00000
591.14752	1081328.00000
591.14838	1397619.00000
591.14929	1762522.00000
591.15015	1424882.00000
591.15100	1006394.00000
591.15192	543486.00000
591.15277	149360.00000
592.07300	7762.00000
592.07385	7573.00000
592.12152	47433.00000
592.12238	42179.00000
592.12329	31779.00000
592.15155	47514.00000
592.15240	41455.00000
592.15332	51088.00000
592.16034	62757.00000
592.16125	56031.00000
592.16211	52705.00000
592.16302	10698.00000
594.11438	25694.00000
594.11530	111957.00000
594.11615	325479.00000
594.11707	373979.00000
594.11792	399266.00000
594.11884	214996.00000
594.11969	126309.00000
595.75464	26733.00000
599.19464	14238.00000
599.19556	14501.00000
599.19641	33226.00000
599.19733	60476.00000
599.19824	83785.00000
599.19910	46367.00000
599.20001	10685.00000
600.06421	25494.00000
600.06598	28135.00000
600.06689	83389.00000
600.06775	78536.00000
600.06866	166301.00000
600.06952	28410.00000
600.07043	16129.00000
600.07751	17821.00000
601.21008	24258.00000
601.21094	131886.00000
601.21185	483957.00000
601.21271	843322.00000
601.21362	1205301.00000
601.21448	960781.00000
601.21539	728797.00000
601.21631	284090.00000
601.21716	46199.00000
602.21368	5951.00000
602.21460	18738.00000
602.21545	25045.00000
602.21637	43620.00000
602.21722	59565.00000
602.21814	17536.00000
602.21906	9465.00000
603.22528	8685.00000
603.22620	8309.00000
603.22705	47720.00000
603.22797	105228.00000
603.22882	209490.00000
603.22974	194203.00000
603.23065	193742.00000
603.23151	89279.00000
603.23242	53381.00000
604.23236	16964.00000
604.23328	10174.00000
604.23413	8023.00000
604.23505	7214.00000
604.23596	6820.00000
605.24207	7775.00000
605.24390	28320.00000
605.24475	12578.00000
605.24567	11660.00000
605.24652	6605.00000
606.08118	27398.00000
606.08209	91703.00000
606.08295	286156.00000
606.08386	363608.00000
606.08478	572078.00000
606.08563	594203.00000
606.08655	537002.00000
606.08746	380579.00000
606.08832	179841.00000
606.08923	54315.00000
606.09009	11502.00000
606.09192	20656.00000
606.09369	17938.00000
606.09460	8173.00000
606.09546	20538.00000
606.10437	82668.00000
606.10529	181059.00000
606.10620	546251.00000
606.10706	919738.00000
606.10797	1656608.00000
606.10889	2184227.00000
606.10974	3467409.00000
606.11066	4531324.00000
606.11157	5851240.00000
606.11243	4899942.00000
606.11334	3370963.00000
606.11420	1776693.00000
606.11511	1069591.00000
606.11603	507750.00000
606.11688	235601.00000
606.11780	26055.00000
606.11871	11827.00000
606.11957	19056.00000
606.12048	7153.00000
606.19458	7009.00000
607.08710	11401.00000
607.08795	57127.00000
607.08887	35095.00000
607.08978	8758.00000
607.09064	14751.00000
607.10852	52198.00000
607.10944	142868.00000
607.11029	327674.00000
607.11121	524971.00000
607.11212	863505.00000
607.11298	1078677.00000
607.11389	1628566.00000
607.11481	1828111.00000
607.11566	1924344.00000
607.11658	1332889.00000
607.11749	794846.00000
607.11835	469230.00000
607.11926	268663.00000
607.12012	44763.00000
607.50183	5421.00000
607.56262	12491.00000
608.11261	24527.00000
608.11346	38246.00000
608.11438	143976.00000
608.11530	224390.00000
608.11615	291072.00000
608.11707	363987.00000
608.11798	346838.00000
608.11884	345433.00000
608.11975	185582.00000
608.12067	95242.00000
608.12152	28112.00000
609.32251	12766.00000
609.32343	10663.00000
610.10260	10254.00000
610.10437	57999.00000
610.10529	65239.00000
610.10620	120653.00000
610.10706	79924.00000
610.10797	40346.00000
610.10889	11922.00000
610.10980	34623.00000
610.11066	10419.00000
610.11157	17408.00000
610.32837	5306.00000
610.39917	11604.00000
610.40009	15815.00000
611.61676	12345.00000
612.10034	24427.00000
612.10126	66837.00000
612.10217	94213.00000
612.10303	182012.00000
612.10394	139099.00000
612.10486	12468.00000
612.10571	12604.00000
612.12189	23001.00000
612.12280	300080.00000
612.12366	766692.00000
612.12457	1077493.00000
612.12549	1750351.00000
612.12640	2182926.00000
612.12726	3372361.00000
612.12817	4174405.00000
612.12909	4644647.00000
612.12994	3404086.00000
612.13086	2124569.00000
612.13177	1126525.00000
612.13269	637599.00000
612.13354	32743.00000
612.19550	4213.00000
612.25470	25765.00000
612.25653	5551.00000
612.25739	6593.00000
613.12201	15148.00000
613.12738	330938.00000
613.12830	521466.00000
613.12921	843397.00000
613.13007	1059784.00000
613.13098	1469289.00000
613.13190	1569876.00000
613.13281	1499934.00000
613.13367	996065.00000
613.13458	704283.00000
613.13550	271945.00000
613.13635	68558.00000
614.02496	5109.00000
614.02588	7010.00000
614.09955	23522.00000
614.10046	31700.00000
614.10138	72928.00000
614.10229	181697.00000
614.10315	325087.00000
614.10406	430659.00000
614.10498	602233.00000
614.10583	374174.00000
614.10675	265442.00000
614.10767	58487.00000
614.11664	4396.00000
614.13281	30127.00000
614.13373	34740.00000
614.13464	17661.00000
614.13550	37919.00000
615.10669	10436.00000
615.10760	12705.00000
615.92200	12348.00000
615.92291	8062.00000
615.92377	9497.00000
617.10181	15464.00000
617.10272	21336.00000
617.10358	16255.00000
618.08704	42597.00000
618.08795	78607.00000
618.08887	148641.00000
618.08972	161260.00000
618.09064	122678.00000
618.09155	61414.00000
618.09247	17744.00000
618.57501	7681.00000
619.09021	14941.00000
619.09113	18724.00000
619.09204	24581.00000
619.09290	48431.00000
619.09381	148261.00000
619.09473	225151.00000
619.09564	311859.00000
619.09656	448063.00000
619.09741	479870.00000
619.09833	493816.00000
619.09924	337554.00000
619.10016	182253.00000
619.10101	116602.00000
619.10193	43073.00000
619.10284	28070.00000
619.16785	13227.00000
619.81696	4512.00000
620.09332	16923.00000
620.09418	15536.00000
620.09509	22680.00000
620.09601	45748.00000
620.09692	77464.00000
620.09784	88803.00000
620.09869	145118.00000
620.09961	180284.00000
620.10052	246545.00000
620.10144	189437.00000
620.10236	151405.00000
620.10321	59443.00000
620.10413	37559.00000
620.10504	21205.00000
621.09717	18644.00000
621.09808	14627.00000
621.09900	12212.00000
621.09991	21741.00000
621.10083	28399.00000
621.10168	18444.00000
621.10260	19894.00000
621.10352	29488.00000
621.10443	19982.00000
621.10535	20387.00000
621.10620	12673.00000
621.15778	36532.00000
622.04944	12903.00000
622.05035	44873.00000
622.05121	42648.00000
622.05212	45669.00000
622.05304	34815.00000
622.05396	14556.00000
622.05487	29277.00000
622.05573	51938.00000
622.05664	164813.00000
622.05756	252748.00000
622.05847	334280.00000
622.05939	246385.00000
622.06030	228934.00000
622.06116	35063.00000
622.06207	7402.00000
622.08105	38130.00000
622.08197	143703.00000
622.08289	422041.00000
622.08380	648405.00000
622.08472	487362.00000
622.08563	229392.00000
622.08649	44085.00000
622.08740	10763.00000
622.15887	7917.00000
622.15979	23225.00000
622.16071	9633.00000
623.08569	16152.00000
623.08661	18447.00000
623.16266	17722.00000
623.22058	15932.00000
623.22241	23480.00000
623.22333	23442.00000
624.06207	7968.00000
624.09564	23806.00000
624.09650	11789.00000
624.09741	12565.00000
624.12006	16377.00000
624.12097	52474.00000
624.12189	55609.00000
624.12280	31024.00000
624.17719	9482.00000
625.20160	7718.00000
625.23608	4390.00000
625.23694	4150.00000
625.23785	5108.00000
625.97455	5498.00000
626.50372	18428.00000
627.35199	52722.00000
627.35291	313657.00000
627.35382	469296.00000
627.35474	739912.00000
627.35559	677627.00000
627.35651	521827.00000
627.35742	162009.00000
627.35834	9554.00000
628.06628	43099.00000
628.06720	84435.00000
628.06812	50043.00000
628.06897	35697.00000
628.06989	23855.00000
628.08807	68971.00000
628.08899	220074.00000
628.08990	488883.00000
628.09082	1000476.00000
628.09174	1340287.00000
628.09265	2057626.00000
628.09357	2535921.00000
628.09442	3128910.00000
628.09534	2579088.00000
628.09625	1768839.00000
628.09717	998755.00000
628.09808	616999.00000
628.09900	246980.00000
628.09991	129541.00000
628.10083	111241.00000
628.10175	127254.00000
628.10266	174069.00000
628.10352	222631.00000
628.10443	21827.00000
628.10535	24519.00000
628.16266	5337.00000
628.35626	24224.00000
628.35718	22520.00000
629.09296	66286.00000
629.09387	152719.00000
629.09479	344203.00000
629.09570	531554.00000
629.09662	862400.00000
629.09753	963071.00000
629.09845	955673.00000
629.09937	538815.00000
629.10022	345284.00000
629.10114	84100.00000
629.20758	10192.00000
629.20941	12285.00000
629.21033	12102.00000
629.28131	16263.00000
629.28223	92185.00000
629.28314	53567.00000
629.28406	28077.00000
629.62073	9809.00000
630.03766	6254.00000
630.09863	19889.00000
630.09955	33878.00000
630.45654	4111.00000
630.53485	7857.00000
631.42505	6376.00000
632.38239	35238.00000
632.38330	58964.00000
632.38422	86044.00000
632.38513	25674.00000
632.84766	8095.00000
633.38525	26146.00000
633.38617	28019.00000
633.38708	20171.00000
634.09656	6967.00000
634.09747	71736.00000
634.09839	101078.00000
634.09930	75513.00000
634.10022	83333.00000
634.10114	45744.00000
634.10388	40045.00000
634.10480	175636.00000
634.10571	521474.00000
634.10657	1114814.00000
634.10748	1488688.00000
634.10840	2237985.00000
634.10931	2913376.00000
634.11023	4668285.00000
634.11115	5574400.00000
634.11206	5806466.00000
634.11298	3976865.00000
634.11389	2522759.00000
634.11481	1285881.00000
634.11572	661681.00000
634.11664	160245.00000
634.11755	27608.00000
635.10712	31883.00000
635.10803	77536.00000
635.10895	122788.00000
635.10986	341926.00000
635.11078	574049.00000
635.11169	944784.00000
635.11261	1147601.00000
635.11353	1705495.00000
635.11444	1966046.00000
635.11536	2084916.00000
635.11627	1537588.00000
635.11719	1070070.00000
635.11810	570591.00000
635.11902	313038.00000
635.11993	81455.00000
635.95844	11813.00000
636.11212	34023.00000
636.11304	53418.00000
636.11395	71628.00000
636.11487	111921.00000
636.11578	269534.00000
636.11670	323721.00000
636.11761	386628.00000
636.11853	318365.00000
636.11945	216929.00000
636.12036	100024.00000
636.12128	51013.00000
636.12860	22348.00000
637.77454	11674.00000
637.77637	11227.00000
638.02002	16701.00000
639.84546	10400.00000
640.06201	20989.00000
643.19507	4807.00000
644.05548	17159.00000
644.05640	40496.00000
644.05731	181826.00000
644.05823	307311.00000
644.05914	504160.00000
644.06006	491002.00000
644.06097	425141.00000
644.06189	243255.00000
644.06281	144329.00000
644.06372	69721.00000
644.06470	124620.00000
644.06561	216205.00000
644.06653	328369.00000
644.06744	410361.00000
644.06836	402013.00000
644.06927	236931.00000
644.07019	110396.00000
644.07111	17344.00000
645.06104	60706.00000
645.06195	62833.00000
645.06293	52082.00000
645.06384	37055.00000
645.06476	12209.00000
645.06567	12709.00000
645.07025	14244.00000
645.20294	17920.00000
645.20386	120998.00000
645.20477	250366.00000
645.20569	161920.00000
645.20660	93536.00000
645.20752	29022.00000
645.20844	16017.00000
645.94757	5046.00000
646.20941	2897.00000
647.21667	5256.00000
647.21765	5513.00000
647.21857	9200.00000
647.21948	12245.00000
647.22040	30347.00000
647.22131	14075.00000
647.22223	11531.00000
649.16705	7053.00000
649.16797	10688.00000
649.16888	116140.00000
649.16986	130683.00000
649.17078	199399.00000
649.17169	195478.00000
649.17261	169010.00000
649.17352	50739.00000
649.17444	33757.00000
649.26965	4959.00000
649.39075	5003.00000
649.39166	3415.00000
649.39258	3890.00000
650.06934	10759.00000
650.07025	160791.00000
650.07123	785982.00000
650.07214	1417976.00000
650.07306	2423815.00000
650.07397	3139991.00000
650.07489	4812926.00000
650.07581	6279166.00000
650.07678	8719995.00000
650.07770	8235673.00000
650.07861	6498728.00000
650.07953	3554112.00000
650.08044	2147809.00000
650.08136	1157072.00000
650.08228	778696.00000
650.08325	586796.00000
650.08417	763763.00000
650.08508	879414.00000
650.08600	992880.00000
650.08691	828393.00000
650.08783	582363.00000
650.08881	182789.00000
650.08972	107320.00000
650.17291	12804.00000
650.17389	20393.00000
650.17480	23465.00000
650.17572	7453.00000
651.07220	15769.00000
651.07318	22903.00000
651.07410	217945.00000
651.07501	298818.00000
651.07593	837036.00000
651.07684	1105578.00000
651.07776	1710399.00000
651.07874	2102665.00000
651.07965	2939139.00000
651.08057	3240299.00000
651.08148	3037016.00000
651.08240	1945346.00000
651.08331	1359033.00000
651.08429	672460.00000
651.08521	231206.00000
651.08612	61382.00000
651.08704	131657.00000
651.08795	160996.00000
651.08887	185537.00000
651.08978	157616.00000
651.09076	117717.00000
651.09167	37135.00000
651.21844	34529.00000
652.07867	12742.00000
652.07959	123918.00000
652.08051	205064.00000
652.08142	405202.00000
652.08234	410240.00000
652.08331	535175.00000
652.08423	446849.00000
652.08514	318263.00000
652.08606	81503.00000
652.08698	28491.00000
652.09253	29781.00000
653.23419	7980.00000
653.23511	5831.00000
654.06879	34054.00000
654.06970	16622.00000
654.07062	29078.00000
654.09570	21505.00000
654.09662	82197.00000
654.09753	129598.00000
654.09845	172797.00000
654.09943	129745.00000
654.10034	58959.00000
654.10126	12979.00000
655.07379	16292.00000
655.21027	7170.00000
655.90399	4982.00000
655.90497	4585.00000
656.08704	100302.00000
656.08795	459301.00000
656.08887	1070015.00000
656.08984	1619884.00000
656.09076	2502764.00000
656.09167	3210868.00000
656.09259	4959798.00000
656.09357	6314277.00000
656.09448	7637438.00000
656.09540	6042411.00000
656.09631	4104629.00000
656.09723	2253562.00000
656.09821	1444346.00000
656.09912	552581.00000
656.10004	133848.00000
656.10095	13615.00000
656.10193	15462.00000
657.09082	47839.00000
657.09174	54409.00000
657.09265	400852.00000
657.09363	752754.00000
657.09454	1253261.00000
657.09546	1572168.00000
657.09637	2208168.00000
657.09735	2553806.00000
657.09827	2669880.00000
657.09918	1917621.00000
657.10010	1389009.00000
657.10107	700019.00000
657.10199	364820.00000
657.10291	34677.00000
657.10382	5384.00000
658.09631	42320.00000
658.09723	84610.00000
658.09814	96140.00000
658.09912	217919.00000
658.10004	269588.00000
658.10095	284947.00000
658.10187	123863.00000
658.10278	132633.00000
658.10376	46793.00000
658.48157	5538.00000
659.25897	5896.00000
659.25995	9396.00000
660.03784	7670.00000
661.17334	9655.00000
662.05310	13461.00000
662.05402	11262.00000
662.05499	11903.00000
662.17633	53055.00000
662.17725	65283.00000
662.17816	77181.00000
662.17914	80480.00000
662.18005	51985.00000
663.18475	14066.00000
663.18658	11192.00000
663.18756	9343.00000
663.37158	6404.00000
665.05048	19771.00000
665.05139	49039.00000
665.05237	43427.00000
665.05328	115371.00000
665.05420	44481.00000
665.05518	50966.00000
665.14685	11989.00000
665.32831	15609.00000
666.03864	10051.00000
666.03955	110202.00000
666.04053	224707.00000
666.04144	334100.00000
666.04236	461269.00000
666.04333	669649.00000
666.04425	626518.00000
666.04517	803967.00000
666.04614	941791.00000
666.04706	1428086.00000
666.04797	1708266.00000
666.04895	2396859.00000
666.04987	2813151.00000
666.05078	3110759.00000
666.05176	2568912.00000
666.05267	2084598.00000
666.05359	1270306.00000
666.05457	767800.00000
666.05548	153318.00000
666.05640	51363.00000
666.14813	13173.00000
666.14911	13192.00000
666.15002	43318.00000
666.15094	43660.00000
666.15192	39946.00000
667.04437	18457.00000
667.04529	41906.00000
667.04626	38547.00000
667.04718	50081.00000
667.04810	20579.00000
667.04907	33993.00000
667.04999	196421.00000
667.05090	581134.00000
667.05188	804984.00000
667.05280	1217936.00000
667.05377	1261268.00000
667.05469	1269439.00000
667.05560	718912.00000
667.05658	512558.00000
667.05750	55379.00000
667.05841	22821.00000
667.13995	5952.00000
667.18677	46886.00000
667.18768	133337.00000
667.18866	58597.00000
667.18958	62723.00000
667.21301	8109.00000
667.21393	10870.00000
667.82495	3791.00000
668.05273	15646.00000
668.05554	21313.00000
668.19153	11212.00000
668.19244	8457.00000
668.19336	6818.00000
669.19794	6908.00000
669.20074	10302.00000
669.20172	12714.00000
669.20264	23284.00000
669.20355	37799.00000
669.20453	41691.00000
669.20544	23775.00000
669.22797	54213.00000
669.22888	8989.00000
669.22986	10435.00000
669.23077	9467.00000
669.23169	6743.00000
669.23358	7700.00000
670.26147	5176.00000
671.21497	10157.00000
671.21680	14388.00000
671.24500	5230.00000
671.51758	5533.00000
672.05530	60927.00000
672.05627	219648.00000
672.05719	408383.00000
672.05817	504538.00000
672.05908	887410.00000
672.06000	791979.00000
672.06097	712240.00000
672.06189	414840.00000
672.06287	348437.00000
672.06378	161695.00000
672.06470	296962.00000
672.06567	413691.00000
672.06659	686168.00000
672.06757	859087.00000
672.06848	1104661.00000
672.06940	1045658.00000
672.07037	875577.00000
672.07129	293880.00000
672.07227	126379.00000
672.07318	55255.00000
672.07416	18260.00000
672.22644	3736.00000
673.05994	18103.00000
673.06091	27747.00000
673.06183	91851.00000
673.06274	156451.00000
673.06372	141235.00000
673.06464	97297.00000
673.06561	68832.00000
673.06653	10949.00000
673.06934	38159.00000
673.07031	55846.00000
673.07123	91020.00000
673.07220	114404.00000
673.07312	183288.00000
673.07404	60249.00000
673.07501	42553.00000
674.06439	9854.00000
674.06531	18262.00000
674.25366	13382.00000
678.07452	18915.00000
678.07544	24287.00000
678.07642	22719.00000
678.07733	51239.00000
679.33978	9710.00000
679.34076	7857.00000
679.35870	6292.00000
681.23096	9385.00000
681.85211	9546.00000
682.02356	65664.00000
682.02454	61686.00000
682.02545	8790.00000
683.02612	11867.00000
683.02710	11401.00000
683.34851	15305.00000
684.37384	76176.00000
684.37482	524321.00000
684.37573	859632.00000
684.37671	1261563.00000
684.37769	1607035.00000
684.37860	2086682.00000
684.37958	1921199.00000
684.38049	1560643.00000
684.38147	916377.00000
684.38239	326965.00000
684.38336	17826.00000
684.38428	8012.00000
685.11322	5090.00000
685.11609	7925.00000
685.17212	17469.00000
685.37909	106658.00000
685.38007	248517.00000
685.38098	474968.00000
685.38196	553893.00000
685.38287	577519.00000
685.38385	292797.00000
685.38483	39765.00000
685.38574	13473.00000
688.02246	18300.00000
688.02338	59763.00000
688.02435	116117.00000
688.02533	166235.00000
688.02625	79599.00000
688.02722	55938.00000
688.03198	22297.00000
688.03290	51892.00000
688.03387	40044.00000
688.03479	61818.00000
688.03577	26555.00000
689.19415	32654.00000
689.19507	113570.00000
689.19604	154564.00000
689.19702	158973.00000
689.19794	122891.00000
689.19891	40540.00000
691.20959	8503.00000
691.21051	96096.00000
691.21149	78941.00000
691.21240	112490.00000
691.21338	53759.00000
691.21436	10209.00000
692.21600	16504.00000
693.16016	29913.00000
693.16107	89027.00000
693.16205	139796.00000
693.16302	210871.00000
693.16394	123033.00000
693.16492	78891.00000
693.16589	6675.00000
694.04089	10776.00000
694.04187	16604.00000
694.04279	33232.00000
694.04376	17584.00000
694.16608	15730.00000
694.39929	17084.00000
694.40021	17246.00000
694.40118	9177.00000
695.20911	16142.00000
695.21002	23020.00000
695.21100	33781.00000
696.04810	7024.00000
696.04901	5072.00000
698.68695	31317.00000
699.57507	9654.00000
699.57605	6870.00000
699.57697	12709.00000
699.57794	13394.00000
700.40613	8466.00000
701.76508	14680.00000
704.05670	41590.00000
704.05768	21793.00000
704.06537	3679.00000
705.48376	12221.00000
705.48474	25758.00000
706.16510	46581.00000
706.16602	67156.00000
706.16699	133438.00000
706.16797	168332.00000
706.16895	227060.00000
706.16992	222227.00000
706.17084	191188.00000
706.17181	113030.00000
706.17279	61003.00000
706.17664	5507.00000
706.17761	4440.00000
706.17859	7796.00000
706.95569	5631.00000
707.13702	4680.00000
707.17175	25964.00000
707.17267	94305.00000
707.17365	128004.00000
707.17462	134952.00000
707.17560	157304.00000
707.17657	186489.00000
707.17749	260811.00000
707.17847	210447.00000
707.17944	121018.00000
707.18042	85463.00000
707.18140	40135.00000
707.52576	10835.00000
707.54602	5985.00000
709.80359	7265.00000
710.00653	19522.00000
710.00751	7740.00000
710.00848	21404.00000
711.10876	6587.00000
711.17938	20128.00000
711.18036	21798.00000
712.20215	12642.00000
713.19086	7016.00000
713.19177	6452.00000
713.19373	62415.00000
713.19470	51328.00000
713.19568	66097.00000
713.19666	25645.00000
714.15692	6359.00000
714.15790	11546.00000
714.48456	4243.00000
716.22693	4372.00000
718.29022	31587.00000
719.73065	4892.00000
719.73163	5262.00000
723.09857	9291.00000
723.10052	16197.00000
724.63855	3770.00000
724.63953	6607.00000
726.16742	36818.00000
726.16840	47950.00000
726.20355	9458.00000
726.24365	16869.00000
726.24463	14727.00000
726.24658	8130.00000
728.51123	2672.00000
729.09290	17050.00000
731.72491	10105.00000
732.09589	6107.00000
733.15814	17928.00000
733.18365	26144.00000
733.18463	12035.00000
733.18567	77606.00000
733.18665	257810.00000
733.18762	370240.00000
733.18860	290674.00000
733.18958	232445.00000
734.18976	44819.00000
734.19073	92219.00000
734.19171	88891.00000
734.19269	48102.00000
735.19946	11389.00000
735.20044	150440.00000
735.20142	356707.00000
735.20239	542959.00000
735.20337	621533.00000
735.20435	702305.00000
735.20532	469447.00000
735.20630	281913.00000
735.20728	69571.00000
735.96973	14430.00000
735.97168	15900.00000
736.16553	17905.00000
736.20490	14282.00000
736.20587	112835.00000
736.20691	40537.00000
736.20789	59760.00000
736.20886	17841.00000
736.20984	14579.00000
737.15002	9898.00000
737.15100	147059.00000
737.15198	159366.00000
737.15295	260130.00000
737.15393	273038.00000
